"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.3.15","20.50.73.11","TCP","55","50075  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"2","0.000298","20.50.73.11","10.0.3.15","TCP","60","443  >  50075 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3","0.836043","10.0.3.15","3.162.34.14","TCP","55","50244  >  443 [ACK] Seq=1 Ack=1 Win=62787 Len=1 [TCP segment of a reassembled PDU]"
"4","0.836360","3.162.34.14","10.0.3.15","TCP","60","443  >  50244 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"5","1.039522","10.0.3.15","104.117.77.107","TCP","55","50118  >  443 [ACK] Seq=1 Ack=1 Win=63833 Len=1 [TCP segment of a reassembled PDU]"
"6","1.040195","104.117.77.107","10.0.3.15","TCP","60","443  >  50118 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"7","1.281856","10.0.3.15","18.245.199.156","TLSv1.2","1933","Application Data"
"8","1.281922","10.0.3.15","18.245.199.156","TLSv1.2","93","Application Data"
"9","1.282434","18.245.199.156","10.0.3.15","TCP","60","443  >  50280 [ACK] Seq=1 Ack=1461 Win=65535 Len=0"
"10","1.282434","18.245.199.156","10.0.3.15","TCP","60","443  >  50280 [ACK] Seq=1 Ack=1880 Win=65535 Len=0"
"11","1.282434","18.245.199.156","10.0.3.15","TCP","60","443  >  50280 [ACK] Seq=1 Ack=1919 Win=65535 Len=0"
"12","1.302464","18.245.199.156","10.0.3.15","TLSv1.2","93","Application Data"
"13","1.355043","10.0.3.15","18.245.199.156","TCP","54","50280  >  443 [ACK] Seq=1919 Ack=40 Win=64201 Len=0"
"14","1.355271","10.0.3.15","52.94.223.167","TCP","54","50299  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64058 Len=0"
"15","1.355348","10.0.3.15","92.123.51.19","TCP","54","50325  >  443 [FIN, ACK] Seq=1 Ack=1 Win=62927 Len=0"
"16","1.355414","52.94.223.167","10.0.3.15","TCP","60","443  >  50299 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"17","1.355414","92.123.51.19","10.0.3.15","TCP","60","443  >  50325 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"18","1.355435","10.0.3.15","80.77.87.166","TCP","54","50347  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"19","1.355453","10.0.3.15","80.77.87.166","TCP","54","50347  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0"
"20","1.355553","80.77.87.166","10.0.3.15","TCP","60","443  >  50347 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"21","1.355661","10.0.3.15","51.89.9.251","TCP","54","50342  >  443 [FIN, ACK] Seq=1 Ack=1 Win=63658 Len=0"
"22","1.355707","10.0.3.15","69.173.156.148","TCP","54","50350  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"23","1.355737","10.0.3.15","69.173.156.148","TCP","54","50297  >  443 [FIN, ACK] Seq=1 Ack=1 Win=63070 Len=0"
"24","1.355788","10.0.3.15","69.173.156.149","TCP","54","50345  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"25","1.355791","51.89.9.251","10.0.3.15","TCP","60","443  >  50342 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"26","1.355791","69.173.156.148","10.0.3.15","TCP","60","443  >  50350 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"27","1.355840","10.0.3.15","88.221.83.234","TCP","54","50223  >  443 [FIN, ACK] Seq=1 Ack=1 Win=63642 Len=0"
"28","1.355925","10.0.3.15","88.221.83.234","TCP","54","50223  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0"
"29","1.355958","69.173.156.148","10.0.3.15","TCP","60","443  >  50297 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"30","1.355958","69.173.156.149","10.0.3.15","TCP","60","443  >  50345 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"31","1.356034","10.0.3.15","5.135.209.105","TCP","54","50312  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64119 Len=0"
"32","1.356035","88.221.83.234","10.0.3.15","TCP","60","443  >  50223 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"33","1.356047","10.0.3.15","5.135.209.105","TCP","54","50312  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0"
"34","1.356155","5.135.209.105","10.0.3.15","TCP","60","443  >  50312 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"35","1.356216","10.0.3.15","69.173.156.149","TCP","54","50314  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"36","1.356284","10.0.3.15","64.74.236.127","TCP","54","50258  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64216 Len=0"
"37","1.356303","10.0.3.15","64.74.236.127","TCP","54","50258  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0"
"38","1.356326","69.173.156.149","10.0.3.15","TCP","60","443  >  50314 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"39","1.356374","10.0.3.15","64.74.236.127","TCP","54","50257  >  443 [FIN, ACK] Seq=1 Ack=1 Win=62783 Len=0"
"40","1.356386","10.0.3.15","64.74.236.127","TCP","54","50257  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0"
"41","1.356406","64.74.236.127","10.0.3.15","TCP","60","443  >  50258 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"42","1.356505","64.74.236.127","10.0.3.15","TCP","60","443  >  50257 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"43","1.356705","10.0.3.15","185.89.210.212","TCP","66","50362  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"44","1.367907","10.0.3.15","104.18.3.179","TLSv1.2","972","Application Data"
"45","1.368030","10.0.3.15","104.18.3.179","TLSv1.2","93","Application Data"
"46","1.368073","10.0.3.15","104.18.3.179","TLSv1.2","3975","Application Data"
"47","1.368458","104.18.3.179","10.0.3.15","TCP","60","443  >  50287 [ACK] Seq=1 Ack=919 Win=65535 Len=0"
"48","1.368458","104.18.3.179","10.0.3.15","TCP","60","443  >  50287 [ACK] Seq=1 Ack=958 Win=65535 Len=0"
"49","1.368458","104.18.3.179","10.0.3.15","TCP","60","443  >  50287 [ACK] Seq=1 Ack=2418 Win=65535 Len=0"
"50","1.368458","104.18.3.179","10.0.3.15","TCP","60","443  >  50287 [ACK] Seq=1 Ack=3878 Win=65535 Len=0"
"51","1.368458","104.18.3.179","10.0.3.15","TCP","60","443  >  50287 [ACK] Seq=1 Ack=4879 Win=65535 Len=0"
"52","1.373267","10.0.3.15","10.0.3.3","DNS","72","Standard query 0x7975 A ap.lijit.com"
"53","1.373407","10.0.3.15","10.0.3.3","DNS","72","Standard query 0x1541 HTTPS ap.lijit.com"
"54","1.373800","10.0.3.15","10.0.3.3","DNS","76","Standard query 0x25a9 A hb.yellowblue.io"
"55","1.373928","10.0.3.15","10.0.3.3","DNS","76","Standard query 0xdd49 HTTPS hb.yellowblue.io"
