"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.3.15","151.101.10.172","TCP","54","49991  >  80 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2","0.000089","10.0.3.15","151.101.10.172","TCP","54","49985  >  80 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3","0.050334","10.0.3.15","151.101.10.172","TCP","54","49987  >  80 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4","0.050489","10.0.3.15","151.101.10.172","TCP","54","49990  >  80 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","0.405804","10.0.3.15","151.101.10.172","TCP","54","49989  >  80 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6","1.804266","10.0.3.15","74.125.133.104","UDP","308","65510  >  443 Len=266"
"7","1.824255","74.125.133.104","10.0.3.15","UDP","292","443  >  65510 Len=250"
"8","1.824255","74.125.133.104","10.0.3.15","UDP","65","443  >  65510 Len=23"
"9","1.824591","10.0.3.15","74.125.133.104","UDP","80","65510  >  443 Len=38"
"10","1.833997","10.0.3.15","74.125.133.104","UDP","75","65510  >  443 Len=33"
"11","1.843103","74.125.133.104","10.0.3.15","UDP","68","443  >  65510 Len=26"
"12","2.265537","10.0.3.15","2.17.197.81","TCP","55","49882  >  443 [ACK] Seq=1 Ack=1 Win=63155 Len=1 [TCP segment of a reassembled PDU]"
"13","2.265730","2.17.197.81","10.0.3.15","TCP","60","443  >  49882 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"14","2.425606","10.0.3.15","20.50.73.11","TCP","55","50087  >  443 [ACK] Seq=1 Ack=1 Win=63117 Len=1 [TCP segment of a reassembled PDU]"
"15","2.425847","20.50.73.11","10.0.3.15","TCP","60","443  >  50087 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"16","2.682993","10.0.3.15","2.17.107.24","TCP","55","50089  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"17","2.683237","2.17.107.24","10.0.3.15","TCP","60","443  >  50089 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"18","2.762412","10.0.3.15","10.0.3.3","DNS","96","Standard query 0x024e A functional.events.data.microsoft.com"
"19","2.762533","10.0.3.15","10.0.3.3","DNS","96","Standard query 0xf20e HTTPS functional.events.data.microsoft.com"
"20","2.762774","10.0.3.15","13.69.116.108","TLSv1.2","138","Application Data"
"21","2.762809","10.0.3.15","13.69.116.108","TLSv1.2","93","Application Data"
"22","2.762825","10.0.3.15","13.69.116.108","TLSv1.2","859","Application Data"
"23","2.762925","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=1 Ack=85 Win=65535 Len=0"
"24","2.762925","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=1 Ack=124 Win=65535 Len=0"
"25","2.762925","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=1 Ack=929 Win=65535 Len=0"
"26","2.780418","13.69.116.108","10.0.3.15","TLSv1.2","93","Application Data"
"27","2.780753","13.69.116.108","10.0.3.15","TLSv1.2","86","Application Data"
"28","2.780797","10.0.3.15","13.69.116.108","TCP","54","49979  >  443 [ACK] Seq=929 Ack=72 Win=63651 Len=0"
"29","2.781559","10.0.3.3","10.0.3.15","DNS","223","Standard query response 0x024e A functional.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME onedscolprdwus00.westus.cloudapp.azure.com A 20.189.173.1"
"30","2.799645","13.69.116.108","10.0.3.15","TLSv1.2","153","Application Data"
"31","2.800229","10.0.3.15","13.69.116.108","TLSv1.2","89","Application Data"
"32","2.800382","13.69.116.108","10.0.3.15","TCP","60","443  >  49979 [ACK] Seq=171 Ack=964 Win=65535 Len=0"
"33","2.802660","10.0.3.3","10.0.3.15","DNS","319","Standard query response 0xf20e HTTPS functional.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME onedscolprduks01.uksouth.cloudapp.azure.com SOA ns1-201.azure-dns.com SOA ns1-01.azure-dns.com"
"34","3.005456","10.0.3.15","104.68.65.75","TCP","55","50088  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"35","3.005707","104.68.65.75","10.0.3.15","TCP","60","443  >  50088 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
