"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","PcsCompu_32:b5:a2","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.102"
"2","0.000229","PcsCompu_d2:26:79","PcsCompu_32:b5:a2","ARP","60","192.168.56.101 is at 08:00:27:d2:26:79"
"3","0.000240","192.168.56.102","192.168.56.101","TCP","66","49673  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4","0.000389","192.168.56.101","192.168.56.102","TCP","60","443  >  49673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","0.507999","192.168.56.102","192.168.56.101","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49673  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6","0.508390","192.168.56.101","192.168.56.102","TCP","60","443  >  49673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","1.022022","192.168.56.102","192.168.56.101","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49673  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"8","1.022306","192.168.56.101","192.168.56.102","TCP","60","443  >  49673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","1.181450","fe80::a3a5:d549:98af:516d","ff02::2","ICMPv6","62","Router Solicitation"
"10","1.527588","192.168.56.102","192.168.56.101","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49673  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"11","1.527823","192.168.56.101","192.168.56.102","TCP","60","443  >  49673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"12","2.040243","192.168.56.102","192.168.56.101","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49673  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"13","2.040498","192.168.56.101","192.168.56.102","TCP","60","443  >  49673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14","2.048279","192.168.56.102","192.168.56.101","TCP","66","49674  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
