,time,source,destination,protocol,length,source_port,destination_port,request_method,request_uri,data,user_agent
0,1722788493.930470000,10.0.3.15,20.50.73.11,TCP,55,50075,443,,,,
1,1722788493.930768000,20.50.73.11,10.0.3.15,TCP,60,443,50075,,,,
2,1722788494.766513000,10.0.3.15,3.162.34.14,TCP,55,50244,443,,,,
3,1722788494.766830000,3.162.34.14,10.0.3.15,TCP,60,443,50244,,,,
4,1722788494.969992000,10.0.3.15,104.117.77.107,TCP,55,50118,443,,,,
5,1722788494.970665000,104.117.77.107,10.0.3.15,TCP,60,443,50118,,,,
6,1722788495.212326000,10.0.3.15,18.245.199.156,TCP,1933,50280,443,,,,
7,1722788495.212392000,10.0.3.15,18.245.199.156,TCP,93,50280,443,,,,
8,1722788495.212904000,18.245.199.156,10.0.3.15,TCP,60,443,50280,,,,
9,1722788495.212904000,18.245.199.156,10.0.3.15,TCP,60,443,50280,,,,
10,1722788495.212904000,18.245.199.156,10.0.3.15,TCP,60,443,50280,,,,
11,1722788495.232934000,18.245.199.156,10.0.3.15,TCP,93,443,50280,,,,
12,1722788495.285513000,10.0.3.15,18.245.199.156,TCP,54,50280,443,,,,
13,1722788495.285741000,10.0.3.15,52.94.223.167,TCP,54,50299,443,,,,
14,1722788495.285818000,10.0.3.15,92.123.51.19,TCP,54,50325,443,,,,
15,1722788495.285884000,52.94.223.167,10.0.3.15,TCP,60,443,50299,,,,
16,1722788495.285884000,92.123.51.19,10.0.3.15,TCP,60,443,50325,,,,
17,1722788495.285905000,10.0.3.15,80.77.87.166,TCP,54,50347,443,,,,
18,1722788495.285923000,10.0.3.15,80.77.87.166,TCP,54,50347,443,,,,
19,1722788495.286023000,80.77.87.166,10.0.3.15,TCP,60,443,50347,,,,
20,1722788495.286131000,10.0.3.15,51.89.9.251,TCP,54,50342,443,,,,
21,1722788495.286177000,10.0.3.15,69.173.156.148,TCP,54,50350,443,,,,
22,1722788495.286207000,10.0.3.15,69.173.156.148,TCP,54,50297,443,,,,
23,1722788495.286258000,10.0.3.15,69.173.156.149,TCP,54,50345,443,,,,
24,1722788495.286261000,51.89.9.251,10.0.3.15,TCP,60,443,50342,,,,
25,1722788495.286261000,69.173.156.148,10.0.3.15,TCP,60,443,50350,,,,
26,1722788495.286310000,10.0.3.15,88.221.83.234,TCP,54,50223,443,,,,
27,1722788495.286395000,10.0.3.15,88.221.83.234,TCP,54,50223,443,,,,
28,1722788495.286428000,69.173.156.148,10.0.3.15,TCP,60,443,50297,,,,
29,1722788495.286428000,69.173.156.149,10.0.3.15,TCP,60,443,50345,,,,
30,1722788495.286504000,10.0.3.15,5.135.209.105,TCP,54,50312,443,,,,
31,1722788495.286505000,88.221.83.234,10.0.3.15,TCP,60,443,50223,,,,
32,1722788495.286517000,10.0.3.15,5.135.209.105,TCP,54,50312,443,,,,
33,1722788495.286625000,5.135.209.105,10.0.3.15,TCP,60,443,50312,,,,
34,1722788495.286686000,10.0.3.15,69.173.156.149,TCP,54,50314,443,,,,
35,1722788495.286754000,10.0.3.15,64.74.236.127,TCP,54,50258,443,,,,
36,1722788495.286773000,10.0.3.15,64.74.236.127,TCP,54,50258,443,,,,
37,1722788495.286796000,69.173.156.149,10.0.3.15,TCP,60,443,50314,,,,
38,1722788495.286844000,10.0.3.15,64.74.236.127,TCP,54,50257,443,,,,
39,1722788495.286856000,10.0.3.15,64.74.236.127,TCP,54,50257,443,,,,
40,1722788495.286876000,64.74.236.127,10.0.3.15,TCP,60,443,50258,,,,
41,1722788495.286975000,64.74.236.127,10.0.3.15,TCP,60,443,50257,,,,
42,1722788495.287175000,10.0.3.15,185.89.210.212,TCP,66,50362,443,,,,
43,1722788495.298377000,10.0.3.15,104.18.3.179,TCP,972,50287,443,,,,
44,1722788495.298500000,10.0.3.15,104.18.3.179,TCP,93,50287,443,,,,
45,1722788495.298543000,10.0.3.15,104.18.3.179,TCP,3975,50287,443,,,,
46,1722788495.298928000,104.18.3.179,10.0.3.15,TCP,60,443,50287,,,,
47,1722788495.298928000,104.18.3.179,10.0.3.15,TCP,60,443,50287,,,,
48,1722788495.298928000,104.18.3.179,10.0.3.15,TCP,60,443,50287,,,,
49,1722788495.298928000,104.18.3.179,10.0.3.15,TCP,60,443,50287,,,,
50,1722788495.298928000,104.18.3.179,10.0.3.15,TCP,60,443,50287,,,,
51,1722788495.303737000,10.0.3.15,10.0.3.3,UDP,72,65192,53,,,,
52,1722788495.303877000,10.0.3.15,10.0.3.3,UDP,72,54328,53,,,,
53,1722788495.304270000,10.0.3.15,10.0.3.3,UDP,76,65387,53,,,,
54,1722788495.304398000,10.0.3.15,10.0.3.3,UDP,76,55897,53,,,,
55,1722788495.304665000,10.0.3.3,10.0.3.15,UDP,324,53,65192,,,,
56,1722788495.304780000,10.0.3.15,10.0.3.3,UDP,70,56669,53,,,,
57,1722788495.304915000,10.0.3.15,10.0.3.3,UDP,70,61525,53,,,,
58,1722788495.305397000,10.0.3.15,10.0.3.3,UDP,81,56434,53,,,,
59,1722788495.305499000,10.0.3.15,10.0.3.3,UDP,81,60085,53,,,,
60,1722788495.306609000,10.0.3.15,10.0.3.3,UDP,80,54275,53,,,,
61,1722788495.306746000,10.0.3.15,10.0.3.3,UDP,80,57861,53,,,,
62,1722788495.307120000,10.0.3.15,10.0.3.3,UDP,80,62129,53,,,,
63,1722788495.307216000,10.0.3.15,10.0.3.3,UDP,80,62210,53,,,,
64,1722788495.308138000,10.0.3.15,10.0.3.3,UDP,82,64083,53,,,,
65,1722788495.308229000,10.0.3.15,10.0.3.3,UDP,82,65288,53,,,,
66,1722788495.309007000,10.0.3.15,10.0.3.3,UDP,87,55383,53,,,,
67,1722788495.309154000,10.0.3.15,10.0.3.3,UDP,87,59394,53,,,,
68,1722788495.310564000,10.0.3.15,54.154.253.231,TCP,66,50363,443,,,,
69,1722788495.314909000,104.18.3.179,10.0.3.15,TCP,93,443,50287,,,,
70,1722788495.320369000,185.89.210.212,10.0.3.15,TCP,60,443,50362,,,,
71,1722788495.320477000,10.0.3.15,185.89.210.212,TCP,54,50362,443,,,,
72,1722788495.321180000,10.0.3.15,185.89.210.212,TCP,2016,50362,443,,,,
73,1722788495.321380000,185.89.210.212,10.0.3.15,TCP,60,443,50362,,,,
74,1722788495.321380000,185.89.210.212,10.0.3.15,TCP,60,443,50362,,,,
75,1722788495.323943000,10.0.3.3,10.0.3.15,UDP,140,53,61525,,,,
76,1722788495.324007000,10.0.3.3,10.0.3.15,UDP,160,53,55897,,,,
77,1722788495.324061000,10.0.3.3,10.0.3.15,UDP,406,53,54328,,,,
78,1722788495.324231000,10.0.3.3,10.0.3.15,UDP,430,53,56669,,,,
79,1722788495.324744000,10.0.3.15,104.18.10.176,TCP,66,50364,443,,,,
80,1722788495.324823000,10.0.3.3,10.0.3.15,UDP,456,53,65387,,,,
81,1722788495.325188000,10.0.3.15,52.222.169.35,TCP,66,50365,443,,,,
82,1722788495.331628000,10.0.3.3,10.0.3.15,UDP,117,53,57861,,,,
83,1722788495.331735000,10.0.3.3,10.0.3.15,UDP,160,53,64083,,,,
84,1722788495.331735000,10.0.3.3,10.0.3.15,UDP,96,53,62129,,,,
85,1722788495.331812000,10.0.3.3,10.0.3.15,UDP,161,53,62210,,,,
86,1722788495.331812000,10.0.3.3,10.0.3.15,UDP,156,53,55383,,,,
87,1722788495.332497000,10.0.3.15,46.4.139.58,TCP,66,50366,443,,,,
88,1722788495.332680000,10.0.3.15,46.4.139.58,TCP,66,50367,443,,,,
89,1722788495.332817000,10.0.3.15,46.4.139.58,TCP,66,50368,443,,,,
90,1722788495.332990000,10.0.3.15,46.4.139.58,TCP,66,50369,443,,,,
91,1722788495.335128000,10.0.3.3,10.0.3.15,UDP,543,53,56434,,,,
92,1722788495.335339000,10.0.3.3,10.0.3.15,UDP,539,53,54275,,,,
93,1722788495.336210000,10.0.3.15,172.64.151.101,UDP,1292,54552,443,,,,
94,1722788495.336271000,10.0.3.15,172.64.151.101,UDP,1292,54552,443,,,,
95,1722788495.348534000,104.18.10.176,10.0.3.15,TCP,60,443,50364,,,,
96,1722788495.348612000,10.0.3.15,104.18.10.176,TCP,54,50364,443,,,,
